Date,SKU,Unit Price,Quantity,Total Price
2019-01-05,Mint Fudge,120,3,360
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Vanilla Single Scoop,50,1,50
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Death by Chocolate,180,1,180
2019-01-05,Butterscotch Single Scoop,60,5,300
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Vanilla Double Scoop,80,5,400
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Hot Chocolate Fudge,120,4,480
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Cake Fudge,150,5,750
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Fig and Honey Double Scoop,90,5,450
2019-01-05,Dry Fruit Double Scoop,90,4,360
2019-01-05,Vanilla Single Scoop,50,4,200
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Death by Chocolate,180,3,540
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Caramel Crunch Double Scoop,100,3,300
2019-01-05,Butterscotch Single Scoop,60,3,180
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Chocolate Europa Single Scoop,70,4,280
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Death by Chocolate,180,2,360
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Trilogy,160,1,160
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Cafe Caramel,160,1,160
2019-01-05,Vanilla Double Scoop,80,5,400
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Butterscotch Single Scoop,60,5,300
2019-01-05,Death by Chocolate,180,2,360
2019-01-05,Vanilla Single Scoop,50,5,250
2019-01-05,Dry Fruit Double Scoop,90,5,450
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Butterscotch Single Scoop,60,2,120
2019-01-05,Vanilla Single Scoop,50,2,100
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Dew Drop Sundae,150,5,750
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Vanilla Single Scoop,50,5,250
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Vanilla Double Scoop,80,3,240
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Cake Fudge,150,5,750
2019-01-05,Caramel Crunch Single Scoop,70,2,140
2019-01-05,Hot Chocolate Fudge,120,4,480
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Butterscotch Double Scoop,90,3,270
2019-01-05,Death by Chocolate,180,1,180
2019-01-05,Vanilla Double Scoop,80,5,400
2019-01-05,Almond Fudge,150,2,300
2019-01-05,Fig and Honey Single Scoop,60,3,180
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Cafe Caramel,160,4,640
2019-01-05,Fig and Honey Double Scoop,90,3,270
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Death by Chocolate,180,3,540
2019-01-05,Vanilla Double Scoop,80,2,160
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Death by Chocolate,180,4,720
2019-01-05,Butterscotch Double Scoop,90,2,180
2019-01-05,Vanilla Single Scoop,50,5,250
2019-01-05,Pista Single Scoop,60,2,120
2019-01-05,Cake Fudge,150,4,600
2019-01-05,Vanilla Double Scoop,80,3,240
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Cake Fudge,150,5,750
2019-01-05,Vanilla Single Scoop,50,5,250
2019-01-05,Hot Chocolate Fudge,120,4,480
2019-01-05,Vanilla Double Scoop,80,5,400
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Butterscotch Single Scoop,60,5,300
2019-01-05,Cafe Caramel,160,3,480
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Death by Chocolate,180,3,540
2019-01-05,Cake Fudge,150,5,750
2019-01-05,Vanilla Single Scoop,50,2,100
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Pista Single Scoop,60,3,180
2019-01-05,Butterscotch Single Scoop,60,5,300
2019-01-05,Caramel Crunch Single Scoop,70,5,350
2019-01-05,Vanilla Double Scoop,80,3,240
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Vanilla Double Scoop,80,3,240
2019-01-05,Vanilla Single Scoop,50,1,50
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Chocolate Europa Double Scoop,100,3,300
2019-01-05,Death by Chocolate,180,1,180
2019-01-05,Butterscotch Double Scoop,90,5,450
2019-01-05,Cafe Caramel,160,5,800
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Vanilla Single Scoop,50,1,50
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Cafe Caramel,160,3,480
2019-01-05,Hot Chocolate Fudge,120,3,360
2019-01-05,Death by Chocolate,180,1,180
2019-01-05,Death by Chocolate,180,3,540
2019-01-05,Cafe Caramel,160,5,800
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Death by Chocolate,180,2,360
2019-01-05,Vanilla Double Scoop,80,1,80
2019-01-05,Butterscotch Single Scoop,60,3,180
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Butterscotch Single Scoop,60,1,60
2019-01-05,Vanilla Single Scoop,50,3,150
2019-01-05,Vanilla Single Scoop,50,5,250
2019-01-05,Hot Chocolate Fudge,120,4,480
2019-01-05,Butterscotch Single Scoop,60,4,240
2019-01-05,Vanilla Double Scoop,80,3,240
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Cake Fudge,150,5,750
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Vanilla Double Scoop,80,4,320
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Cake Fudge,150,3,450
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Butterscotch Single Scoop,60,2,120
2019-01-05,Death by Chocolate,180,5,900
2019-01-05,Death by Chocolate,180,4,720
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Hot Chocolate Fudge,120,2,240
2019-01-05,Caramel Crunch Single Scoop,70,4,280
2019-01-05,Cake Fudge,150,2,300
2019-01-05,Vanilla Single Scoop,50,4,200
2019-01-05,Butterscotch Single Scoop,60,3,180
2019-01-05,Vanilla Single Scoop,50,2,100
2019-01-05,Hot Chocolate Fudge,120,1,120
2019-01-05,Butterscotch Single Scoop,60,3,180
2019-01-05,Cake Fudge,150,1,150
2019-01-05,Butterscotch Double Scoop,90,4,360
2019-01-05,Death by Chocolate,180,1,180
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Death by Chocolate,180,5,900
2019-01-06,Death by Chocolate,180,1,180
2019-01-06,Dry Fruit Double Scoop,90,4,360
2019-01-06,Death by Chocolate,180,5,900
2019-01-06,Butterscotch Single Scoop,60,5,300
2019-01-06,Vanilla Double Scoop,80,1,80
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Hot Chocolate Fudge,120,2,240
2019-01-06,Hot Chocolate Fudge,120,1,120
2019-01-06,Death by Chocolate,180,2,360
2019-01-06,Vanilla Single Scoop,50,2,100
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Death by Chocolate,180,5,900
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Vanilla Single Scoop,50,3,150
2019-01-06,Chocolate Europa Double Scoop,100,4,400
2019-01-06,Vanilla Double Scoop,80,1,80
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Cake Fudge,150,3,450
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Hot Chocolate Fudge,120,4,480
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Rocky Road Single Scoop,50,3,150
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Cafe Caramel,160,4,640
2019-01-06,Caramel Crunch Single Scoop,70,1,70
2019-01-06,Mint Fudge,120,3,360
2019-01-06,Hot Chocolate Fudge,120,1,120
2019-01-06,Hot Chocolate Fudge,120,2,240
2019-01-06,Caramel Crunch Double Scoop,100,3,300
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Cake Fudge,150,2,300
2019-01-06,Vanilla Single Scoop,50,2,100
2019-01-06,Cafe Caramel,160,5,800
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Cake Fudge,150,4,600
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Caramel Crunch Single Scoop,70,1,70
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Hot Chocolate Fudge,120,1,120
2019-01-06,Vanilla Double Scoop,80,2,160
2019-01-06,Rocky Road Single Scoop,50,2,100
2019-01-06,Caramel Crunch Double Scoop,100,3,300
2019-01-06,Death by Chocolate,180,1,180
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Vanilla Single Scoop,50,3,150
2019-01-06,Butterscotch Double Scoop,90,3,270
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Butterscotch Single Scoop,60,3,180
2019-01-06,Hot Chocolate Fudge,120,4,480
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Dry Fruit Single Scoop,60,1,60
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Vanilla Single Scoop,50,5,250
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Butterscotch Single Scoop,60,3,180
2019-01-06,Hot Chocolate Fudge,120,4,480
2019-01-06,Vanilla Single Scoop,50,1,50
2019-01-06,Butterscotch Single Scoop,60,3,180
2019-01-06,Pista Single Scoop,60,1,60
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Butterscotch Single Scoop,60,2,120
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Vanilla Single Scoop,50,3,150
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Butterscotch Single Scoop,60,5,300
2019-01-06,Cafe Caramel,160,1,160
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Cake Fudge,150,5,750
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Dry Fruit Single Scoop,60,5,300
2019-01-06,Vanilla Single Scoop,50,2,100
2019-01-06,Cake Fudge,150,3,450
2019-01-06,Vanilla Single Scoop,50,3,150
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Cake Fudge,150,2,300
2019-01-06,Cake Fudge,150,2,300
2019-01-06,Butterscotch Single Scoop,60,3,180
2019-01-06,Caramel Crunch Double Scoop,100,2,200
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Vanilla Single Scoop,50,5,250
2019-01-06,Vanilla Single Scoop,50,3,150
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Cake Fudge,150,2,300
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Pista Double Scoop,90,3,270
2019-01-06,Caramel Crunch Single Scoop,70,4,280
2019-01-06,Fig and Honey Double Scoop,90,3,270
2019-01-06,Dew Drop Sundae,150,2,300
2019-01-06,Vanilla Single Scoop,50,5,250
2019-01-06,Cafe Caramel,160,1,160
2019-01-06,Cake Fudge,150,5,750
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Cafe Caramel,160,1,160
2019-01-06,Cake Fudge,150,4,600
2019-01-06,Butterscotch Single Scoop,60,5,300
2019-01-06,Pista Single Scoop,60,1,60
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Pista Double Scoop,90,2,180
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Cake Fudge,150,5,750
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Mint Fudge,120,2,240
2019-01-06,Cake Fudge,150,4,600
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Vanilla Single Scoop,50,1,50
2019-01-06,Butterscotch Single Scoop,60,2,120
2019-01-06,Butterscotch Single Scoop,60,1,60
2019-01-06,Cake Fudge,150,3,450
2019-01-06,Cake Fudge,150,4,600
2019-01-06,Hot Chocolate Fudge,120,1,120
2019-01-06,Rocky Road Single Scoop,50,1,50
2019-01-06,Cake Fudge,150,5,750
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Rocky Road Single Scoop,50,5,250
2019-01-06,Butterscotch Single Scoop,60,4,240
2019-01-06,Pista Double Scoop,90,3,270
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Vanilla Double Scoop,80,5,400
2019-01-06,Death by Chocolate,180,1,180
2019-01-06,Hot Chocolate Fudge,120,4,480
2019-01-06,Vanilla Double Scoop,80,1,80
2019-01-06,Death by Chocolate,180,4,720
2019-01-06,Cafe Caramel,160,1,160
2019-01-06,Mint Fudge,120,5,600
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Cake Fudge,150,2,300
2019-01-06,Cafe Caramel,160,4,640
2019-01-06,Cake Fudge,150,3,450
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Fig and Honey Double Scoop,90,1,90
2019-01-06,Vanilla Double Scoop,80,1,80
2019-01-06,Vanilla Single Scoop,50,4,200
2019-01-06,Butterscotch Single Scoop,60,2,120
2019-01-06,Hot Chocolate Fudge,120,5,600
2019-01-06,Hot Chocolate Fudge,120,3,360
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Almond Fudge,150,1,150
2019-01-06,Butterscotch Single Scoop,60,5,300
2019-01-06,Butterscotch Single Scoop,60,5,300
2019-01-06,Chocolate Europa Double Scoop,100,3,300
2019-01-06,Cake Fudge,150,4,600
2019-01-06,Cake Fudge,150,1,150
2019-01-06,Vanilla Single Scoop,50,2,100
2019-01-06,Vanilla Double Scoop,80,4,320
2019-01-06,Cafe Caramel,160,4,640
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Vanilla Single Scoop,50,5,250
2019-01-06,Butterscotch Single Scoop,60,1,60
2019-01-06,Vanilla Double Scoop,80,3,240
2019-01-06,Hot Chocolate Fudge,120,4,480
2019-01-07,Death by Chocolate,180,2,360
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Cake Fudge,150,5,750
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Vanilla Double Scoop,80,1,80
2019-01-07,Cake Fudge,150,1,150
2019-01-07,Cake Fudge,150,1,150
2019-01-07,Cafe Caramel,160,1,160
2019-01-07,Cake Fudge,150,5,750
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Vanilla Single Scoop,50,3,150
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Vanilla Single Scoop,50,5,250
2019-01-07,Butterscotch Single Scoop,60,3,180
2019-01-07,Cafe Caramel,160,2,320
2019-01-07,Hot Chocolate Fudge,120,3,360
2019-01-07,Almond Fudge,150,4,600
2019-01-07,Vanilla Single Scoop,50,3,150
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Vanilla Double Scoop,80,1,80
2019-01-07,Vanilla Single Scoop,50,4,200
2019-01-07,Chocolate Europa Single Scoop,70,3,210
2019-01-07,Rocky Road Single Scoop,50,1,50
2019-01-07,Vanilla Single Scoop,50,3,150
2019-01-07,Cake Fudge,150,2,300
2019-01-07,Dry Fruit Double Scoop,90,4,360
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Death by Chocolate,180,2,360
2019-01-07,Mint Fudge,120,4,480
2019-01-07,Death by Chocolate,180,1,180
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Fig and Honey Double Scoop,90,4,360
2019-01-07,Butterscotch Single Scoop,60,4,240
2019-01-07,Pista Double Scoop,90,5,450
2019-01-07,Cake Fudge,150,1,150
2019-01-07,Fig and Honey Double Scoop,90,2,180
2019-01-07,Fig and Honey Single Scoop,60,2,120
2019-01-07,Butterscotch Single Scoop,60,3,180
2019-01-07,Hot Chocolate Fudge,120,1,120
2019-01-07,Rocky Road Single Scoop,50,5,250
2019-01-07,Cafe Caramel,160,4,640
2019-01-07,Chocolate Europa Single Scoop,70,2,140
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Hot Chocolate Fudge,120,3,360
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Butterscotch Single Scoop,60,1,60
2019-01-07,Butterscotch Single Scoop,60,1,60
2019-01-07,Cake Fudge,150,2,300
2019-01-07,Caramel Crunch Single Scoop,70,5,350
2019-01-07,Butterscotch Single Scoop,60,4,240
2019-01-07,Butterscotch Double Scoop,90,2,180
2019-01-07,Vanilla Single Scoop,50,5,250
2019-01-07,Hot Chocolate Fudge,120,4,480
2019-01-07,Vanilla Single Scoop,50,3,150
2019-01-07,Vanilla Single Scoop,50,4,200
2019-01-07,Vanilla Single Scoop,50,2,100
2019-01-07,Butterscotch Single Scoop,60,2,120
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Cafe Caramel,160,1,160
2019-01-07,Butterscotch Single Scoop,60,4,240
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Butterscotch Single Scoop,60,1,60
2019-01-07,Vanilla Double Scoop,80,5,400
2019-01-07,Hot Chocolate Fudge,120,5,600
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Cake Fudge,150,5,750
2019-01-07,Cafe Caramel,160,2,320
2019-01-07,Vanilla Single Scoop,50,1,50
2019-01-07,Pista Double Scoop,90,1,90
2019-01-07,Death by Chocolate,180,4,720
2019-01-07,Hot Chocolate Fudge,120,5,600
2019-01-07,Hot Chocolate Fudge,120,4,480
2019-01-07,Vanilla Single Scoop,50,1,50
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Butterscotch Double Scoop,90,3,270
2019-01-07,Chocolate Europa Double Scoop,100,1,100
2019-01-07,Hot Chocolate Fudge,120,4,480
2019-01-07,Fig and Honey Double Scoop,90,3,270
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Cafe Caramel,160,4,640
2019-01-07,Vanilla Single Scoop,50,1,50
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Butterscotch Single Scoop,60,4,240
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Butterscotch Single Scoop,60,3,180
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Cake Fudge,150,4,600
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Hot Chocolate Fudge,120,5,600
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Vanilla Single Scoop,50,2,100
2019-01-07,Death by Chocolate,180,5,900
2019-01-07,Dry Fruit Double Scoop,90,3,270
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Vanilla Single Scoop,50,2,100
2019-01-07,Vanilla Double Scoop,80,1,80
2019-01-07,Vanilla Single Scoop,50,2,100
2019-01-07,Vanilla Double Scoop,80,4,320
2019-01-07,Cake Fudge,150,2,300
2019-01-07,Death by Chocolate,180,5,900
2019-01-07,Cake Fudge,150,4,600
2019-01-07,Dry Fruit Single Scoop,60,4,240
2019-01-07,Butterscotch Single Scoop,60,5,300
2019-01-07,Butterscotch Single Scoop,60,4,240
2019-01-07,Cafe Caramel,160,4,640
2019-01-07,Hot Chocolate Fudge,120,2,240
2019-01-07,Butterscotch Single Scoop,60,1,60
2019-01-07,Hot Chocolate Fudge,120,4,480
2019-01-07,Hot Chocolate Fudge,120,5,600
2019-01-07,Death by Chocolate,180,4,720
2019-01-07,Hot Chocolate Fudge,120,1,120
2019-01-07,Death by Chocolate,180,1,180
2019-01-07,Vanilla Single Scoop,50,5,250
2019-01-07,Butterscotch Single Scoop,60,2,120
2019-01-07,Hot Chocolate Fudge,120,1,120
2019-01-07,Hot Chocolate Fudge,120,3,360
2019-01-07,Caramel Crunch Double Scoop,100,4,400
2019-01-07,Cafe Caramel,160,3,480
2019-01-07,Hot Chocolate Fudge,120,1,120
2019-01-07,Cake Fudge,150,3,450
2019-01-07,Vanilla Single Scoop,50,1,50
2019-01-07,Vanilla Single Scoop,50,4,200
2019-01-07,Death by Chocolate,180,2,360
2019-01-07,Hot Chocolate Fudge,120,5,600
2019-01-08,Caramel Crunch Double Scoop,100,3,300
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Vanilla Double Scoop,80,2,160
2019-01-08,Cake Fudge,150,5,750
2019-01-08,Hot Chocolate Fudge,120,1,120
2019-01-08,Mint Fudge,120,2,240
2019-01-08,Vanilla Single Scoop,50,4,200
2019-01-08,Vanilla Double Scoop,80,2,160
2019-01-08,Hot Chocolate Fudge,120,3,360
2019-01-08,Butterscotch Single Scoop,60,4,240
2019-01-08,Cake Fudge,150,3,450
2019-01-08,Cafe Caramel,160,1,160
2019-01-08,Vanilla Double Scoop,80,3,240
2019-01-08,Hot Chocolate Fudge,120,4,480
2019-01-08,Cafe Caramel,160,1,160
2019-01-08,Death by Chocolate,180,5,900
2019-01-08,Cake Fudge,150,4,600
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Hot Chocolate Fudge,120,1,120
2019-01-08,Butterscotch Single Scoop,60,3,180
2019-01-08,Hot Chocolate Fudge,120,3,360
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Vanilla Single Scoop,50,5,250
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Cafe Caramel,160,1,160
2019-01-08,Trilogy,160,2,320
2019-01-08,Cafe Caramel,160,1,160
2019-01-08,Vanilla Single Scoop,50,5,250
2019-01-08,Vanilla Single Scoop,50,3,150
2019-01-08,Death by Chocolate,180,1,180
2019-01-08,Death by Chocolate,180,2,360
2019-01-08,Hot Chocolate Fudge,120,1,120
2019-01-08,Hot Chocolate Fudge,120,5,600
2019-01-08,Butterscotch Single Scoop,60,4,240
2019-01-08,Vanilla Double Scoop,80,3,240
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Death by Chocolate,180,2,360
2019-01-08,Vanilla Double Scoop,80,2,160
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Hot Chocolate Fudge,120,5,600
2019-01-08,Butterscotch Single Scoop,60,3,180
2019-01-08,Cafe Caramel,160,1,160
2019-01-08,Cake Fudge,150,5,750
2019-01-08,Butterscotch Single Scoop,60,1,60
2019-01-08,Vanilla Single Scoop,50,3,150
2019-01-08,Hot Chocolate Fudge,120,5,600
2019-01-08,Vanilla Double Scoop,80,2,160
2019-01-08,Fig and Honey Double Scoop,90,1,90
2019-01-08,Vanilla Double Scoop,80,5,400
2019-01-08,Vanilla Double Scoop,80,5,400
2019-01-08,Dry Fruit Double Scoop,90,4,360
2019-01-08,Cafe Caramel,160,4,640
2019-01-08,Chocolate Europa Double Scoop,100,2,200
2019-01-08,Cafe Caramel,160,5,800
2019-01-08,Cake Fudge,150,4,600
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Butterscotch Double Scoop,90,4,360
2019-01-08,Butterscotch Single Scoop,60,1,60
2019-01-08,Pista Single Scoop,60,4,240
2019-01-08,Cake Fudge,150,5,750
2019-01-08,Butterscotch Single Scoop,60,4,240
2019-01-08,Butterscotch Single Scoop,60,2,120
2019-01-08,Chocolate Europa Single Scoop,70,5,350
2019-01-08,Cake Fudge,150,3,450
2019-01-08,Hot Chocolate Fudge,120,1,120
2019-01-08,Cake Fudge,150,4,600
2019-01-08,Vanilla Double Scoop,80,3,240
2019-01-08,Hot Chocolate Fudge,120,4,480
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Vanilla Single Scoop,50,4,200
2019-01-08,Hot Chocolate Fudge,120,3,360
2019-01-08,Pista Single Scoop,60,5,300
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Death by Chocolate,180,2,360
2019-01-08,Hot Chocolate Fudge,120,2,240
2019-01-08,Butterscotch Single Scoop,60,5,300
2019-01-08,Hot Chocolate Fudge,120,2,240
2019-01-08,Vanilla Single Scoop,50,4,200
2019-01-08,Cake Fudge,150,4,600
2019-01-08,Death by Chocolate,180,3,540
2019-01-08,Caramel Crunch Double Scoop,100,5,500
2019-01-08,Butterscotch Single Scoop,60,4,240
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Cake Fudge,150,1,150
2019-01-08,Rocky Road Single Scoop,50,3,150
2019-01-08,Death by Chocolate,180,2,360
2019-01-08,Hot Chocolate Fudge,120,5,600
2019-01-08,Cake Fudge,150,5,750
2019-01-08,Fig and Honey Double Scoop,90,1,90
2019-01-08,Vanilla Double Scoop,80,5,400
2019-01-08,Hot Chocolate Fudge,120,2,240
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Vanilla Double Scoop,80,4,320
2019-01-08,Dry Fruit Double Scoop,90,3,270
